user_id,Unable to Turn to Friends or Family,Illness,Food Insecurity,Energy Insecurity,Income,Worry About Energy Payment,Distance to Railway Access,Population Density,Uses Foodbank,Distance to Greenspace,Living Environment Score,Distance to Bus Stop,Distance to Underground Access,Worry About Housing Payment,IMD Score,Unemployed,Age,Not Working Sick or Disabled,Living On my Own With Children Under 18,Gender,Not Working (Looking After Child or House),new_loneliness_binary
1651289,1,0,2,2,0,0,1024.57101,8059.811278,0,68.7325157,36.74,185.2192393,3778.183935,1,30.519,0,2,0,0,0,0,0
6242985,1,0,0,0,4,0,835.6576243,11092.14226,0,113.070573,48.538,398.3062604,3400.939499,0,14.511,0,2,0,0,0,1,0
5224662,2,1,2,0,1,1,12.17142296,546.5536138,0,334.807058,35.879,29.48818698,3165.288598,0,42.821,0,5,1,0,1,0,0
2293708,0,0,0,0,4,0,404.0316153,13439.20535,0,480.389472,35.623,143.765131,2697.024841,0,33.95,0,1,0,0,0,1,0
1160190,0,0,0,0,3,0,227.0119192,13342.86873,0,684.295328,37.09,22.56221602,2641.999929,0,26.872,0,3,0,0,0,0,0
145925,1,0,3,1,0,0,177.5587837,17467.71733,1,572.255926,29.839,44.69767774,754.4922882,0,26.952,0,2,0,0,0,0,0
2048864,0,0,0,0,4,0,851.3014755,4694.628837,0,56.8067077,26.9,212.4212664,1138.378437,0,8.506,0,2,0,0,0,0,0
2553047,0,0,0,0,0,1,604.4533968,9175.515166,0,543.417102,13.687,74.81457806,390.2778058,1,7.917,0,1,0,0,0,0,0
2898960,1,0,1,0,4,0,663.5197151,4149.916249,0,337.851949,25.487,53.66989608,1695.084336,0,11.265,0,1,0,0,0,0,0
6544746,1,0,3,3,1,0,449.0649121,14771.1909,0,566.868371,39.32,66.14935611,376.1991777,1,35.865,0,1,0,0,0,0,0
1334141,1,0,0,0,4,1,310.4283853,23368.38971,0,165.389544,55.663,40.08165714,394.0306081,0,22.737,0,2,0,0,1,0,0
2228922,0,0,0,0,4,0,445.558123,7574.42319,0,51.0586954,32.789,109.6116964,7812.936656,0,14.52,0,1,0,0,0,0,0
6557462,0,0,0,0,4,0,1398.817164,15802.25952,0,299.976436,41.223,207.0467189,1605.203342,0,20.494,0,1,0,0,0,0,0
2910730,0,0,1,0,2,0,1657.470915,16249.82582,0,737.135596,31.439,206.1414766,306.3582372,0,22.065,0,2,0,0,0,0,0
670269,1,0,0,0,1,1,1963.967122,1426.001135,0,693.338553,16.038,12.2921488,22.15099588,1,12.172,0,2,0,0,0,0,0
5414024,1,0,1,1,0,1,492.0552237,4917.830496,0,193.93863,38.75,97.35564765,315.6587875,1,17.25,0,0,0,0,0,0,0
5303356,0,0,0,0,4,0,922.6965045,4694.628837,0,106.475553,26.9,172.1296193,1076.210447,0,8.506,0,5,0,0,0,0,0
2617488,1,0,2,2,2,1,2611.395466,3471.578749,1,284.150842,16.028,36.82016837,1195.969232,1,7.222,0,0,0,0,0,0,1
5560644,0,1,2,1,0,0,482.2219956,14771.1909,0,408.835589,31.908,134.8545084,369.2977348,1,12.278,0,4,0,0,0,0,0
600971,1,0,2,0,1,0,522.8243217,14588.39366,0,406.4269,33.213,132.4057932,819.7347046,0,23.338,0,1,0,0,0,0,1
4048028,2,0,3,1,0,1,586.8344923,20096.63077,0,214.551863,33.269,196.377771,701.9270903,1,35.167,1,1,0,1,0,0,0
4444767,1,1,2,2,0,1,468.4465619,11330.09126,1,395.373182,43.559,386.8719157,582.1083492,0,16.265,1,2,1,0,0,0,1
6568212,1,0,1,2,3,0,577.6266485,10278.41835,0,288.54731,25.865,33.0413369,818.4553966,1,17.726,0,1,0,0,0,0,1
6580119,0,0,0,0,0,0,779.7846834,20127.95085,1,73.8110036,39.957,55.44684958,190.1479891,0,40.501,0,0,0,0,0,0,0
2940904,1,0,1,1,2,0,197.3816968,18240.64627,0,276.044946,29.929,72.95074787,1118.331552,1,9.126,0,1,0,0,0,1,0
5833805,0,0,0,1,0,1,715.084871,15063.78149,0,83.4250886,32.215,269.1087787,856.8705581,1,39.212,0,1,0,0,1,0,1
5316769,1,1,2,2,3,1,327.8063325,24215.68766,0,80.9467552,65.799,159.7037356,300.2967818,1,15.339,1,1,0,0,0,0,1
6392043,0,0,0,0,4,0,1005.510143,13767.77531,0,83.0880761,26.663,14.46333811,990.1137533,1,16.141,0,1,0,0,1,0,0
6497363,1,1,1,2,0,1,451.0329418,4498.048674,0,204.368237,25.647,114.3626384,1176.356186,1,13.226,0,2,1,0,0,0,0
1998698,0,0,0,0,1,1,1285.461926,5595.56424,0,232.668253,35.237,28.1912423,6359.349928,1,9.456,0,1,0,0,0,0,0
2655902,0,0,0,0,0,0,885.5401942,6196.876215,0,119.273503,29.345,153.9749421,3250.113263,0,11.532,0,1,0,0,1,0,0
1273581,2,0,0,0,1,1,454.2698221,18787.59912,0,40.1195115,54.406,405.1415365,621.4412614,1,36.699,0,2,0,0,0,0,0
5367097,0,1,1,2,0,0,2248.405067,5633.205071,0,656.111199,21.916,120.609145,606.0334638,0,10.273,0,3,0,0,0,1,0
358373,0,0,0,0,3,1,186.933119,16926.93234,0,221.823875,34.777,85.15623058,379.969019,0,27.096,0,1,0,0,0,0,0
479608,1,0,2,1,0,1,985.3137117,10278.41835,0,413.687457,35.955,76.44044354,605.0273863,1,18.546,0,0,0,0,0,0,0
1229362,0,0,0,0,4,0,612.2817517,18787.59912,0,570.128075,44.052,66.32855951,348.3176904,0,37.267,0,1,0,0,0,0,0
1713028,1,1,3,2,0,0,502.9036431,6892.788945,0,228.153676,16.933,86.42394558,795.0598524,0,12.26,0,0,0,0,0,0,0
2651827,0,0,0,0,3,0,640.0771927,13439.20535,0,93.0185293,37.975,114.4643803,3106.292646,0,34.988,0,3,0,0,0,0,0
5352773,1,0,0,0,3,0,3314.182228,6038.98984,0,197.382412,23.489,168.1570053,1418.182217,0,7.725,0,4,0,0,0,0,0
2205331,0,0,0,0,4,0,1196.296977,6286.731249,0,459.625335,17.908,210.4911627,2059.250683,0,20.973,0,1,0,0,0,0,0
5353714,0,1,1,0,0,0,1003.198386,11332.24707,0,191.960594,43.684,115.1326335,138.6400869,0,17.234,0,1,0,0,0,1,0
5358853,0,0,0,0,3,0,460.7785449,13137.09711,0,63.390494,14.835,165.1444631,137.3614115,0,11.81,0,1,0,0,0,0,0
6637521,1,0,3,2,3,1,2926.95422,9019.578305,0,146.176782,27.953,84.86697373,3491.132152,1,17.74,0,1,0,0,0,0,1
5366293,0,0,0,0,4,0,1349.031002,1721.568825,0,63.1281057,32.594,67.31830388,1255.162249,0,24.975,0,1,0,0,0,0,0
1169883,1,1,0,0,1,0,1465.325832,6865.659875,0,250.42622,32.836,109.4945619,1779.768332,0,19.747,0,4,0,0,0,0,0
90424,1,0,3,2,0,1,1243.130371,13191.40833,0,345.464492,39.859,103.3051678,784.0258698,1,20.135,0,2,0,1,0,1,0
96499,0,0,0,0,4,0,305.6109777,8088.881114,0,455.947336,44.659,45.43132095,318.3631289,0,28.226,0,2,0,0,0,0,0
131821,0,0,0,0,4,0,826.5972661,6415.640093,0,158.793484,23.791,112.5439757,1962.74034,0,22.167,0,2,0,0,1,0,0
132219,1,0,1,1,4,0,275.9965334,9926.095678,0,331.814049,45.328,176.7931384,20.03694433,0,23.436,0,1,0,0,0,0,0
291342,1,0,3,2,1,1,1023.876793,6745.859445,1,117.441948,22.336,23.00777289,2225.513259,1,13.552,0,3,0,0,1,0,0
5415929,0,0,0,0,1,1,1579.618527,12499.52782,0,487.042622,19.173,75.08795013,654.8197737,0,26.263,0,2,0,0,0,0,0
5417603,1,0,2,1,2,1,1254.543273,5239.821087,0,273.712606,17.632,252.8276264,7319.847652,1,12.878,0,1,0,0,0,1,0
370892,2,0,1,0,2,1,128.1618129,8030.350212,0,137.785053,26.822,120.3306805,319.8174212,0,11.694,0,1,0,0,1,0,0
406536,1,0,2,3,3,1,1505.267989,9111.954539,1,397.675941,30.132,225.8358525,1061.955994,1,20.304,0,1,0,0,0,0,0
1183092,1,1,3,0,1,0,1573.783322,4988.619499,0,381.523482,18.56,35.99071058,2426.739212,1,23.695,0,1,0,0,0,0,1
2216542,0,0,0,0,4,0,1225.997672,10009.27579,0,110.313158,48.083,23.55906243,831.0079571,0,12.302,0,0,0,0,0,0,1
425430,0,1,2,1,2,1,817.225999,8381.251999,0,174.04368,34.595,171.4318098,2116.313037,1,19.668,0,1,0,0,0,0,1
1382801,1,0,0,0,4,0,74.82046789,12150.01553,0,228.098857,31.59,84.27429608,1437.077238,0,27.067,0,2,0,0,1,0,0
427025,0,0,2,2,0,0,542.2572634,22222.88999,0,184.15695,26.743,46.72727656,3014.474087,0,36.826,1,1,0,0,0,0,0
433588,1,1,1,1,2,1,618.9735933,5610.483649,0,290.802387,29.971,7.695368055,1252.92765,0,16.271,0,1,0,0,0,0,0
453348,1,0,1,0,0,0,209.0317083,12975.57901,0,404.546923,38.54,166.8386513,1643.894054,1,20.574,0,1,0,0,1,0,0
6725074,1,1,3,2,0,1,1188.25429,15802.25952,1,304.788825,47.215,207.1381164,1579.868888,0,19.316,1,2,0,0,0,0,1
454783,1,0,0,0,4,0,883.1730639,15536.23889,0,89.3043057,46.569,28.50840521,963.4177417,0,35.754,0,2,0,0,0,0,0
459750,2,0,0,2,0,1,1497.013713,11623.16617,0,425.326741,35.92,17.05251776,1403.896018,0,37.186,0,2,0,0,0,1,0
5449989,1,0,2,1,2,1,478.5726279,8030.350212,1,159.381105,19.154,84.89487106,430.481985,0,33.761,0,0,0,0,0,0,0
494703,1,0,0,0,4,0,1406.56429,18040.94673,0,355.871141,29.686,22.25798974,414.5308511,0,27.715,0,2,0,0,0,0,0
501850,1,0,3,3,1,1,562.9087293,17487.03123,0,242.742532,44.237,8.362090775,1962.292283,1,32.142,0,0,0,0,0,0,1
503455,1,0,2,2,0,1,406.2647637,11432.8297,0,82.7319254,46.387,49.0320376,648.5722072,1,22.25,0,1,0,0,2,0,0
543197,0,0,0,0,2,0,569.0001422,18856.51351,0,245.541133,41.005,237.4531801,489.5951691,1,28.349,0,1,0,0,0,0,0
16361,2,0,0,0,1,0,1915.137025,7437.780207,0,378.828865,28.127,116.9362079,318.8834249,1,15.472,0,2,0,1,0,0,0
5488603,1,1,1,2,0,1,999.6012977,14031.35548,1,459.829726,58.437,256.9802349,467.9679453,1,47.473,1,2,1,0,0,0,0
584122,2,0,0,0,4,0,381.3208401,5020.3057,0,366.791919,31.123,201.0333857,3682.61366,0,13.453,0,2,0,0,0,0,0
54310,0,0,0,0,0,0,404.2675396,18398.65703,0,233.960853,41.603,398.6065549,199.6471252,0,16.599,0,1,0,0,0,0,0
90525,1,0,3,2,3,0,327.8112433,21584.08517,1,592.807435,36.243,249.5141141,209.1955621,1,40.543,0,2,0,0,1,0,0
99805,1,0,2,0,2,0,1202.297767,3953.230127,0,156.47296,23.868,302.8688317,1514.783893,1,23.875,0,2,0,0,0,0,1
1185388,1,0,0,0,4,1,821.6673415,9585.009805,0,428.990894,24.226,172.7385178,1297.298583,1,15.645,0,2,0,0,0,0,0
388405,0,0,0,0,4,0,1198.890529,17976.74884,0,547.956464,31.45,100.8590986,330.0478062,0,36.783,0,1,0,0,0,0,0
388741,0,0,0,0,3,0,318.2629891,13640.22071,0,469.173963,35.343,116.7404138,2777.655204,0,31.365,0,2,0,0,0,0,0
816053,1,1,3,3,0,1,692.6816547,8802.092707,0,160.446636,29.568,163.6735032,2438.099148,1,22.223,1,2,0,0,0,0,0
848402,1,0,0,2,3,0,63.00830498,16046.72674,0,38.1235376,34.366,72.00389174,2391.045445,1,32.543,0,4,0,0,1,0,0
5529861,0,1,0,0,2,0,385.1773728,12150.01553,0,98.4438338,39.938,170.3205933,769.8803965,0,25.963,0,1,0,0,0,0,0
404214,0,0,0,0,4,0,481.9559923,1500.111374,0,190.29622,26.206,181.2877251,6464.150612,0,7.241,0,2,0,0,1,0,0
927269,1,0,0,0,0,0,1535.557012,21912.76805,0,291.630795,23.234,135.3037751,207.5487276,0,8.22,0,2,0,0,1,0,0
1780864,1,1,0,1,1,0,2804.067132,4328.661349,0,751.522148,16.459,129.879869,2415.08585,1,15.825,0,1,1,0,0,0,0
1099074,0,0,0,2,2,0,324.9760051,18269.0736,0,563.90624,26.34,85.11987654,509.4862411,0,22.321,0,2,0,0,0,0,0
1115892,0,1,2,2,4,1,802.9689821,7711.137594,0,246.734735,23.986,139.6824216,492.0920551,0,21.12,0,1,0,0,0,0,0
1148158,1,1,1,0,0,1,195.6251542,8789.90025,0,423.942114,29.433,166.4346529,5408.758158,1,8.24,0,2,1,0,1,0,0
1153561,0,0,2,1,1,1,467.4822013,15751.80462,0,114.043783,26.288,187.8320959,789.0557921,1,31.573,0,2,0,0,0,0,0
5251725,1,0,0,1,4,0,490.5633012,14122.29472,0,120.3543,27.529,72.03176117,464.1232889,0,24.274,0,1,0,0,1,0,0
1155458,2,0,2,2,2,1,414.847815,2276.022388,0,476.368889,9.611,133.4930494,7112.920589,1,12.713,0,2,0,0,0,1,0
1170768,1,1,0,0,0,0,774.5061574,6571.545047,0,686.227088,21.85,115.7974239,3769.259079,0,15.297,0,3,0,1,0,0,1
816478,1,0,0,0,1,0,164.6949237,7476.415052,0,67.0527971,43.131,85.71653064,855.9221967,0,36.268,0,1,0,0,1,0,0
1509877,1,0,2,2,2,0,598.1482768,13838.7836,0,349.491056,37.509,92.7115686,100.9211161,0,15.832,0,3,0,0,1,0,0
1862965,0,0,0,0,4,0,534.9893295,15448.31668,0,515.633299,32.164,187.723241,542.3203272,1,31.66,0,1,0,0,0,0,0
5572718,1,0,1,1,0,1,781.5489115,9754.856248,0,538.598964,27.801,98.5531301,4346.273969,1,24.895,0,2,0,0,0,0,0
714624,1,0,0,0,0,1,799.8900229,11777.31759,1,210.291263,42.095,103.3713865,415.2606453,1,20.924,0,3,0,0,0,0,0
725746,1,0,0,2,0,0,345.463956,14969.07592,0,56.2079957,34.962,175.7986581,624.3311355,1,37.906,0,1,1,0,0,0,0
5575217,1,0,2,2,2,1,762.6099285,5320.666437,0,967.300994,32.745,145.3885742,5965.513221,1,18.65,0,2,0,0,0,0,0
1278040,1,0,1,1,3,1,368.1148493,1386.002556,0,52.7964852,20.896,14.76189518,3816.988521,1,17.286,1,3,0,0,0,0,0
930684,1,0,3,0,0,1,416.6883464,17723.6284,0,278.533011,24.564,185.5108318,349.4336618,1,41.111,0,3,0,0,0,0,0
5616918,1,0,1,0,3,0,299.9287756,7657.778564,0,152.098072,40.904,68.53223802,806.7169853,0,11.738,1,3,0,0,0,1,0
1363922,1,0,3,0,1,0,1706.359617,4276.592356,0,263.03132,28.202,77.67181458,3623.038534,1,21.091,0,1,0,0,1,0,0
5633965,0,0,0,0,0,0,1226.15728,10763.84721,0,461.045712,33.415,219.7734622,628.9638587,0,12.786,0,4,0,0,0,0,0
1012061,1,0,0,1,4,1,531.3263937,18848.20541,0,551.175538,65.015,63.33882437,368.2816631,0,25.455,0,2,0,0,0,0,1
1021014,1,0,0,1,0,0,1194.259861,3649.654429,0,295.738218,23.239,107.3152467,463.7672236,0,32.662,0,1,0,0,0,0,0
1032344,0,0,0,0,4,0,705.0686739,13539.42283,0,108.862409,41.62,185.863339,2437.973825,0,13.523,0,2,0,0,0,1,0
1046785,0,0,0,1,0,0,254.2111813,3649.654429,0,1153.18523,45.732,20.60721465,1149.160428,1,32.021,0,2,0,0,0,0,0
1049307,0,1,2,1,1,0,845.7281055,5389.134957,0,249.047303,25.324,233.5835064,8218.575503,0,33.421,0,3,1,1,0,0,0
1051444,1,0,0,0,2,0,202.8160915,14389.57353,0,110.246375,45.176,64.89741133,91.41090355,0,34.093,0,3,0,0,0,0,0
1053736,1,0,2,2,4,1,517.9522891,9175.515166,0,390.65444,13.687,43.51815642,68.56425443,0,7.917,0,1,0,0,0,0,0
1058595,0,0,0,1,4,0,991.7690357,14085.53698,0,393.077623,34.467,290.3831322,576.4250901,0,13.703,0,2,0,0,1,0,0
1106613,1,0,0,0,1,0,909.2100563,6681.076597,1,208.485547,19.644,79.15849678,2083.175348,1,15.455,0,3,0,0,1,0,1
1412070,0,0,1,1,0,1,711.9062263,10949.43252,0,88.7368484,43.891,58.94615902,362.9525539,1,16.421,0,2,0,0,0,0,1
5651171,0,0,0,0,4,0,815.0889688,4694.628837,0,212.183964,26.9,553.4351085,1183.704758,0,8.506,0,2,0,0,0,0,0
1182700,0,0,0,0,2,0,687.5731672,6253.352597,0,583.043212,18.531,184.9864193,2318.219213,0,12.232,0,1,0,0,0,0,0
1508579,1,0,1,2,2,0,377.3846197,3818.822068,0,186.173886,28.472,65.20787426,1148.142894,1,35.812,0,4,0,0,1,0,0
1590413,1,1,3,2,0,0,1638.976783,4276.592356,0,20.5491584,16.516,67.56383517,3324.493113,0,35.261,0,5,0,0,1,0,1
1617330,2,0,3,1,0,1,205.6087012,14572.59231,0,520.423151,39.542,229.8697334,1024.701111,1,41.479,0,3,0,0,0,0,0
1624895,1,0,3,2,2,1,217.4733683,15242.7494,0,170.186263,46.536,127.4864319,1683.767136,1,26.399,0,2,0,0,0,0,1
1645041,1,0,0,0,3,0,1104.361219,2157.89908,1,89.1328633,20.436,247.7734106,1479.14657,0,10.313,0,2,0,0,1,0,0
5672971,2,0,3,3,0,1,128.8589665,12511.25727,1,404.366404,20.121,165.367995,889.9992142,1,32.594,1,0,0,0,0,0,1
2199592,0,0,0,0,1,1,1160.741715,3905.887803,0,441.992806,33.853,133.0154892,568.3800138,0,28.075,0,4,0,0,0,0,0
1704184,1,0,0,0,4,0,379.9970691,20929.22768,0,181.707765,42.017,19.0281356,740.0026398,0,13.236,0,2,0,0,1,0,0
4012042,2,0,0,0,0,0,3638.232976,4422.558511,0,446.889159,23.743,156.0188036,325.1585132,0,12.343,0,5,0,0,0,0,1
1737173,1,0,0,0,0,0,253.6095868,4317.240322,0,54.168467,48.968,72.32004348,985.2365768,0,17.36,0,4,0,1,0,0,0
1751827,0,0,0,0,3,0,226.0289904,5432.141534,0,506.299512,35.588,138.4030943,2198.31462,1,15.24,0,1,0,0,1,0,0
1318413,0,0,1,0,0,1,547.7908079,13007.95697,0,497.554878,43.61,155.7220143,543.4926943,0,14.58,0,0,0,0,0,0,0
1788662,0,0,3,0,2,1,1712.403439,8339.327079,0,452.493839,30.424,83.51605802,120.0627965,1,38.997,0,2,0,1,0,0,0
5891521,1,0,0,0,4,1,1463.971145,15818.35866,0,431.017131,28.936,85.66567555,386.0607705,0,22.78,0,1,0,0,0,0,0
1830372,0,0,1,0,2,0,1325.189151,3872.848554,0,581.941597,23.356,497.2687612,2863.713426,0,29.539,0,1,0,0,0,0,0
1373062,1,0,2,2,0,0,980.427991,13354.04358,0,203.083719,29.333,12.72137913,210.3859153,1,17.411,0,1,0,0,0,0,0
1376314,2,1,3,2,0,1,962.1140361,8869.438915,0,73.7901391,32.552,83.7317814,1405.097286,1,33.019,1,3,0,0,0,0,1
2038500,1,0,0,2,3,0,3622.281943,6050.56449,0,318.516755,16.497,130.6352757,918.090631,1,19.737,0,1,0,0,0,0,0
1873989,1,1,3,1,0,1,497.8306029,8875.601328,1,322.852557,41.933,331.0777593,1079.347714,0,16.47,0,0,0,1,0,1,1
1894888,2,1,3,3,0,1,835.8331943,14113.88592,1,329.768836,50.857,58.19101917,3035.269556,1,28.427,0,0,1,0,1,1,1
1901771,1,0,0,0,4,0,194.1734788,9317.814793,0,155.292572,27.873,167.7545081,756.1443567,0,35.924,0,0,0,0,0,0,0
1930514,1,0,0,0,0,0,247.8702227,13354.40242,0,336.530529,27.717,171.6533717,1415.590398,0,12.382,1,4,0,0,0,0,1
1443061,2,0,0,0,4,0,238.9492511,3354.570568,0,369.869296,23.084,194.6908711,406.1677812,0,5.143,0,4,0,0,0,0,0
1937193,2,0,2,2,2,1,518.7852985,7476.415052,0,516.30567,39.594,145.9851876,504.8452631,1,23.727,0,2,0,0,0,0,0
4169340,0,0,0,0,1,0,734.1072063,11857.15143,0,8.33459967,40.735,125.5482154,4262.375182,0,28.816,0,5,0,0,0,0,0
5701313,1,0,1,0,0,0,596.5032171,14771.1909,0,365.163118,38.18,141.3883051,319.31338,1,15.605,0,1,0,0,0,0,0
1445105,1,0,3,2,2,1,844.1752034,24311.96849,1,351.337826,43.753,224.3009859,351.6122957,1,27.661,0,2,0,0,1,0,1
1474144,1,0,3,1,0,0,8.610394122,4557.618695,1,419.979091,19.343,125.4484981,375.8420414,1,11.259,0,2,0,0,1,0,0
1964350,2,1,3,3,0,1,678.1484501,9061.565349,1,339.024314,32.096,213.6952173,3583.321184,1,33.998,1,0,1,0,0,0,1
1516301,1,0,0,0,4,1,1417.985345,5996.563826,0,158.837028,28.363,151.7703223,2863.343969,1,18.752,0,2,0,0,0,0,0
1965355,1,0,1,2,3,1,210.0081575,12139.68097,0,509.450258,32.699,46.99550139,62.77161964,1,8.793,0,1,0,0,0,0,0
1517342,1,0,3,2,3,1,190.7178237,6039.371973,0,237.086051,23.951,214.4940507,137.1540614,1,47.7,1,1,0,0,0,0,0
1981557,0,0,0,0,4,0,527.9765963,18848.20541,0,517.911655,65.015,64.24617426,360.8932149,0,25.455,0,2,0,0,1,0,0
1521004,1,0,1,0,0,1,143.6827687,16509.65958,0,262.656544,39.956,180.5802644,1626.624039,1,34.27,0,3,0,0,1,0,0
5722086,0,0,3,3,0,1,707.6150894,5937.199533,1,196.899549,30.229,697.3918428,2016.908134,1,22.668,0,0,0,0,0,0,0
2032797,0,0,0,0,2,0,4352.536888,1234.546029,0,181.422295,8.68,109.3497041,970.408949,0,17.647,0,4,0,0,0,0,0
1385202,0,0,0,0,4,0,838.736152,5140.821438,0,108.169239,28.154,60.14323159,2551.324651,0,10.762,0,1,0,0,0,0,0
5724688,0,0,0,0,4,0,683.3238872,19970.45563,0,185.29983,36.274,110.55724,292.2021191,0,9.797,0,1,0,0,1,0,0
386964,1,1,0,0,0,0,2699.658443,10100.8748,0,733.869349,35.376,160.6859214,940.9435883,0,18.834,0,0,0,0,0,0,0
1385787,1,0,0,0,4,0,1478.981439,1426.001135,0,609.260113,10.789,89.96064738,442.237085,0,7.321,0,4,0,0,0,0,0
119913,0,0,0,0,4,0,90.48355132,20929.22768,0,318.672916,37.23,57.78572288,459.7198997,0,28.4,0,1,0,0,0,0,0
1627460,1,0,1,0,3,1,548.3967234,2993.741956,0,132.664242,54.538,31.47449134,237.6121224,1,9.719,0,2,0,0,0,0,0
2057514,0,1,0,0,3,0,1991.059252,8327.324937,1,574.499987,21.089,61.58392629,1288.927109,0,19.154,0,4,0,0,0,0,0
2058421,1,0,0,1,4,0,1407.743648,17860.22643,0,59.33335,22.491,72.61336542,1870.491096,0,33.895,0,3,0,0,1,0,0
2062100,2,0,3,3,1,0,1157.085031,16497.29862,0,48.4831536,35.617,29.84589351,516.5417175,1,22.295,0,3,0,0,0,0,0
2069358,1,0,1,2,2,0,4371.034988,5585.243623,0,338.68613,23.302,101.8977627,714.2943287,1,13.531,0,4,0,0,1,1,0
2070806,0,0,0,1,0,0,352.1401878,9667.008537,0,612.111201,46.246,109.350535,2073.849309,0,28.926,0,1,0,0,0,0,0
1708840,0,0,3,1,0,1,1132.760672,15802.25952,1,201.925649,36.365,292.7971955,1025.987115,1,33.319,1,0,0,0,0,0,1
5731350,1,0,1,0,0,0,412.1129002,7418.083695,0,433.264269,29.047,446.1876039,2973.064873,1,17.325,0,2,0,1,0,0,0
2112352,0,0,0,0,0,1,1046.4848,4858.180259,0,419.286881,31.52,54.68662238,6018.801964,0,26.529,0,4,0,0,0,0,0
3803936,1,0,0,0,4,0,310.8692868,11359.77054,0,291.878135,44.74,198.9269594,1390.57594,0,18.948,0,2,0,0,0,0,1
237745,0,0,0,0,3,0,116.2815354,14640.87742,0,393.312682,47.853,108.6039476,1913.215702,1,27.222,0,1,0,0,0,0,0
5748708,0,0,0,1,3,0,600.2565916,19927.47432,0,240.576064,36.599,118.8320889,743.5641465,0,24.564,0,0,0,0,0,0,0
1764029,0,0,0,1,2,1,1976.299803,9111.954539,0,354.606772,30.132,249.9074974,638.4929094,0,20.304,0,4,0,0,0,0,0
2156280,1,0,0,1,2,0,1270.282038,9275.440653,0,16.4411449,31.348,116.5992739,338.2864867,1,20.451,0,1,0,0,1,0,1
1810017,2,1,3,0,0,0,2228.612844,6993.395968,0,446.5262,19.329,222.5841643,338.7204068,1,18.23,0,1,0,0,0,0,1
1489065,1,1,1,1,4,1,447.0016702,18398.65703,0,90.0813466,36.588,355.0896672,263.8981634,1,39.897,0,1,0,0,0,0,0
5757220,1,1,2,2,0,0,536.2764565,12373.35205,0,294.17068,33.586,58.31305856,956.3163538,0,27.056,0,5,0,0,1,0,0
4484488,0,0,0,1,3,1,1215.17543,10689.41278,0,219.834915,34.125,119.9367572,2363.381034,1,35.069,0,1,0,0,0,0,0
505999,1,0,0,0,0,0,1420.124156,7035.350833,0,501.547833,28.824,221.7000017,560.1827781,0,9.497,0,2,0,0,0,0,0
2212649,1,0,3,2,1,0,1512.892967,12499.52782,0,489.174112,18.181,13.57858168,684.8669672,1,29.906,0,3,0,0,1,0,0
2215244,1,0,3,3,3,0,300.6441753,23737.83337,0,141.220863,37.255,86.67781766,297.3222828,1,24.876,0,1,0,0,0,0,0
1917069,1,1,3,0,0,1,305.4740084,16509.65958,0,273.329171,36.541,167.9697638,1214.027748,0,37.728,0,5,0,0,0,0,1
6177878,2,1,1,1,1,0,750.1051188,3611.155799,0,111.536073,29.548,99.41071407,5922.05055,1,23.784,0,2,0,0,0,0,1
2230285,0,0,0,0,4,0,128.1907953,7983.366768,0,247.558608,29.878,87.62436614,162.4874245,0,12.788,0,3,0,0,0,0,0
1963131,0,0,0,0,4,0,127.4817507,12612.41186,0,561.909988,33.367,98.17897135,161.9522832,0,17.524,0,1,0,0,0,0,0
1744027,1,0,0,1,4,1,825.3629292,2041.65792,0,388.918226,25.883,132.1681012,4906.890022,1,20.234,0,2,0,0,0,0,1
2282817,0,0,0,0,0,0,2458.656898,6993.395968,0,616.021885,31.229,62.7596967,540.6349295,0,14.405,0,0,0,0,1,0,0
2018279,1,0,1,0,1,0,617.6698797,7081.50832,0,579.255343,23.953,329.1518579,584.4265905,0,6.62,0,3,0,0,1,0,0
5772981,1,0,0,0,2,0,186.6642324,6703.806487,0,213.701906,34.788,57.26245975,899.2312855,0,24.068,1,1,0,0,0,0,1
1211852,1,0,0,0,0,0,329.2895154,18398.65703,0,212.245375,36.588,232.5324114,310.4547336,1,39.897,0,2,0,0,0,0,0
2328392,0,0,0,0,3,0,771.7523886,14113.88592,0,428.783217,50.857,185.8063748,2897.35515,0,28.427,0,2,0,0,0,0,0
346609,1,1,0,2,2,0,148.003778,5320.666437,0,575.204751,18.271,108.2776399,5435.216961,0,9.865,0,4,0,0,0,0,0
5792616,0,1,3,2,1,1,1319.568838,4680.851103,1,62.8136926,15.74,183.3279615,9579.590628,1,40.937,0,0,0,0,0,0,0
2395815,0,0,0,2,2,0,443.7874673,8969.946753,0,285.331333,39.972,126.3805302,682.0823177,0,25.375,0,2,0,0,0,0,0
2405030,2,0,3,2,1,0,418.6808661,19339.62084,1,304.5151,29.505,150.0309911,2443.670281,1,31.063,0,2,0,0,0,0,1
5794653,0,0,0,0,4,0,1374.158472,16497.29862,0,188.76128,34.293,162.4908014,253.2893683,0,32.249,0,1,0,0,0,0,0
5795450,1,0,0,1,0,0,685.3573702,25356.49718,0,175.410267,41.577,17.81981899,264.0712377,0,19.785,0,0,0,0,0,0,0
2446868,0,0,1,1,0,1,1227.763715,13629.51323,0,105.935155,37.041,53.47573379,710.6594723,1,18.411,1,2,0,0,0,0,0
